index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
585.0,hp,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),56490.0,70.0,,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,False,15.6,1920.0,1080.0,windows,1
586.0,dell,Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37281.0,58.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
587.0,lenovo,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69494.0,60.0,intel,core i5,8.0,12.0,16.0,SSD,,No secondary storage,0.0,intel,integrated,False,14.0,,1200.0,windows,2
588.0,asus,,32790.0,54.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
589.0,lenovo,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),97990.0,72.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
590.0,hp,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),78100.0,67.0,intel,core i5,10.0,12.0,16.0,,512.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1080.0,windows,
591.0,lenovo,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),91490.0,71.0,intel,core i5,8.0,12.0,,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,,windows,1
592.0,hp,HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36790.0,60.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
593.0,lenovo,Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),88527.0,73.0,amd,,8.0,16.0,16.0,SSD,512.0,No secondary storage,,nvidia,dedicated,False,15.6,,1080.0,windows,1
594.0,asus,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),59990.0,64.0,intel,core i5,10.0,12.0,16.0,SSD,,No secondary storage,,intel,integrated,False,,1920.0,1080.0,windows,1
595.0,msi,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),299990.0,89.0,intel,core i9,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,,16.0,2560.0,1600.0,windows,2
596.0,lenovo,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990.0,73.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,,15.6,1920.0,1080.0,windows,1
597.0,hp,HP Omen 16-wf0111TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),146990.0,77.0,intel,,,24.0,,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,,16.1,1920.0,1080.0,windows,1
598.0,lenovo,Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),109990.0,75.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
599.0,hp,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),123010.0,73.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1080.0,windows,1
600.0,asus,Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),,45.0,intel,celeron,2.0,2.0,4.0,SSD,256.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
601.0,hp,HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),139990.0,77.0,intel,core i7,,24.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.1,1920.0,1080.0,,1
602.0,acer,Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67499.0,65.0,intel,core i5,8.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,,False,15.6,,1080.0,windows,1
603.0,acer,Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),35990.0,,amd,ryzen 5,6.0,,8.0,SSD,,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
,lenovo,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),225190.0,73.0,intel,core i7,10.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,,,2880.0,1800.0,windows,3
605.0,hp,HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11),22990.0,44.0,amd,other,2.0,2.0,4.0,SSD,256.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
606.0,dell,Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),84490.0,60.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,,2560.0,1600.0,windows,1
607.0,dell,Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),257490.0,85.0,intel,core i7,14.0,20.0,,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,True,15.6,3456.0,2160.0,windows,1
608.0,dell,Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),95990.0,63.0,intel,core i7,12.0,16.0,16.0,SSD,512.0,No secondary storage,,,integrated,False,13.3,2560.0,1600.0,windows,1
609.0,asus,Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39390.0,57.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
610.0,dell,Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph),,65.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
611.0,msi,MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),,63.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
612.0,lenovo,Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),89889.0,63.0,intel,core i7,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,16.0,1920.0,,windows,
613.0,dell,Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),454490.0,83.0,intel,core i9,14.0,20.0,32.0,SSD,2048.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,3200.0,1800.0,windows,1
614.0,dell,Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,67890.0,65.0,,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,,integrated,,14.0,1920.0,1080.0,windows,1
615.0,dell,Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),323990.0,85.0,intel,core i9,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,3200.0,1800.0,windows,1
616.0,,Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),188990.0,80.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
617.0,msi,MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990.0,58.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
618.0,msi,MSI Creator Pro M16 B13VI-1273IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),159427.0,77.0,intel,core i7,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,2
619.0,msi,MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),89990.0,71.0,intel,core i5,12.0,16.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,14.0,1920.0,1200.0,windows,2
620.0,dell,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),450990.0,83.0,intel,core i9,24.0,32.0,4.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,18.0,3200.0,1800.0,windows,1
621.0,hp,HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),43735.0,56.0,intel,core i3,6.0,8.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
622.0,lenovo,Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),74990.0,69.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,True,13.3,1920.0,1200.0,windows,3
623.0,asus,Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),64990.0,72.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
624.0,asus,Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),89000.0,75.0,intel,,10.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,,16.0,1920.0,1200.0,windows,1
625.0,lenovo,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),64990.0,72.0,amd,,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,amd,,True,14.0,1920.0,1200.0,windows,1
626.0,hp,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),43400.0,57.0,intel,core i3,6.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
627.0,lenovo,Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),40590.0,57.0,amd,ryzen 5,4.0,8.0,8.0,SSD,512.0,,,amd,integrated,False,15.6,,1080.0,windows,1
628.0,asus,Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),70000.0,70.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
629.0,,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),141989.0,82.0,intel,core i7,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,,1
630.0,lg,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),98999.0,67.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1200.0,1920.0,windows,1
631.0,dell,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),299990.0,,,ryzen 9,12.0,24.0,32.0,SSD,2048.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
632.0,,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),129990.0,80.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,,dedicated,False,16.0,1920.0,1200.0,windows,1
633.0,lenovo,,65990.0,69.0,amd,ryzen 5,,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
634.0,acer,Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),75499.0,59.0,intel,core i7,10.0,12.0,8.0,,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
635.0,hp,HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),25990.0,44.0,intel,celeron,4.0,4.0,4.0,HDD,64.0,No secondary storage,0.0,intel,integrated,True,14.0,,768.0,,1
636.0,asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),76600.0,72.0,amd,ryzen 7,8.0,,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,,windows,1
637.0,hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),126800.0,69.0,intel,core i5,10.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
638.0,fujitsu,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),99990.0,73.0,intel,core i7,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,2
639.0,hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),133269.0,69.0,intel,core i7,10.0,12.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
640.0,acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),41990.0,64.0,intel,core i5,4.0,8.0,16.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
641.0,hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),32990.0,46.0,intel,pentium,4.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1366.0,768.0,windows,1
642.0,hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),120449.0,67.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
643.0,asus,,129990.0,71.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,,0.0,nvidia,dedicated,False,14.0,2560.0,,windows,1
644.0,lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),,72.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,,16.0,1920.0,1200.0,,1
,hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),230060.0,80.0,intel,core i7,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,,dedicated,False,16.0,1920.0,1200.0,windows,1
646.0,lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),24190.0,38.0,intel,celeron,2.0,2.0,4.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,11.6,1366.0,768.0,windows,1
647.0,lg,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),152499.0,78.0,intel,core i7,12.0,16.0,16.0,SSD,1024.0,,0.0,,integrated,True,16.0,1600.0,2560.0,windows,1
648.0,hp,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),50990.0,38.0,intel,core i3,8.0,8.0,8.0,SSD,256.0,No secondary storage,,intel,integrated,False,,1366.0,768.0,chrome,1
649.0,lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),117899.0,69.0,intel,core i7,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,,14.0,1200.0,1920.0,windows,1
650.0,acer,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),71990.0,70.0,intel,core i5,8.0,12.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
651.0,asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990.0,,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
652.0,walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),15990.0,37.0,intel,celeron,2.0,2.0,4.0,SSD,128.0,No secondary storage,0.0,intel,integrated,False,14.1,,1080.0,windows,1
653.0,hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),23999.0,52.0,amd,ryzen 3,2.0,4.0,,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1366.0,768.0,dos,1
654.0,dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),65500.0,60.0,intel,core i5,10.0,12.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
655.0,dell,Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),73990.0,,intel,core i5,10.0,12.0,,SSD,1024.0,No secondary storage,0.0,,integrated,False,14.0,1920.0,1200.0,windows,1
656.0,hp,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),97999.0,73.0,intel,core i5,8.0,12.0,16.0,,512.0,No secondary storage,0.0,nvidia,,False,16.1,2560.0,1440.0,windows,1
657.0,lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),52990.0,62.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,,1920.0,1080.0,windows,2
658.0,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62990.0,65.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
659.0,msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),73990.0,65.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,2
660.0,lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),32899.0,59.0,amd,ryzen 3,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,dos,1
661.0,lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),24990.0,50.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,14.0,1366.0,768.0,windows,1
662.0,,MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),47990.0,67.0,intel,,6.0,,8.0,,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,2
663.0,asus,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),73990.0,60.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,,1920.0,1080.0,windows,
664.0,asus,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99990.0,75.0,intel,core i5,8.0,12.0,16.0,,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
665.0,,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),52990.0,70.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
666.0,asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),61990.0,64.0,intel,core i5,10.0,12.0,16.0,SSD,,No secondary storage,0.0,,integrated,False,15.6,1920.0,1080.0,,
667.0,lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),69345.0,62.0,,,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,14.0,1920.0,1200.0,windows,1
668.0,,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44990.0,58.0,intel,core i3,5.0,6.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
669.0,,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),96590.0,66.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,15.6,1920.0,1080.0,windows,1
670.0,,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),87990.0,,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,15.6,1920.0,1080.0,windows,1
671.0,hp,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),86690.0,66.0,amd,ryzen 5,6.0,12.0,16.0,SSD,,No secondary storage,0.0,amd,integrated,True,15.6,1920.0,1080.0,windows,1
672.0,hp,HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),87690.0,70.0,,ryzen 7,8.0,,,SSD,512.0,No secondary storage,0.0,amd,integrated,True,15.6,1920.0,1080.0,,1
673.0,hp,HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),78890.0,66.0,,ryzen 5,6.0,12.0,,SSD,512.0,No secondary storage,0.0,amd,integrated,True,15.6,1920.0,1080.0,,1
674.0,hp,HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),83990.0,72.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,15.6,1920.0,1080.0,,1
675.0,hp,HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),38990.0,57.0,,ryzen 3,4.0,8.0,,SSD,512.0,No secondary storage,0.0,amd,integrated,False,14.0,1920.0,1080.0,windows,1
676.0,hp,HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),50990.0,60.0,amd,ryzen 5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,,1920.0,1080.0,windows,1
677.0,asus,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),55990.0,60.0,intel,core i5,12.0,16.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
678.0,dell,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),39290.0,60.0,,core i3,2.0,4.0,8.0,HDD,1024.0,SSD,256.0,intel,integrated,False,15.6,1920.0,1080.0,windows,No information
679.0,hp,HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),,71.0,intel,core i7,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,2880.0,1800.0,,1
680.0,dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),59990.0,56.0,,core i3,6.0,8.0,8.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,,1
681.0,lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),72990.0,69.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
682.0,lenovo,,56700.0,64.0,amd,ryzen 5,6.0,,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,14.0,1920.0,1080.0,windows,1
